x,y
-51.42,-617.09
-51.41,-616.97
-51.40,-616.85
-51.39,-616.73
-51.38,-616.61
-51.37,-616.49
-51.36,-616.37
-51.35,-616.25
-51.34,-616.13
-51.33,-616.01
-51.32,-615.89
-51.31,-615.77
-51.30,-615.65
-51.29,-615.53
-51.28,-615.41
-51.27,-615.29
-51.26,-615.17
-51.25,-615.05
-51.24,-614.93
-51.23,-614.81
-51.22,-614.69
-51.21,-614.57
-51.20,-614.45
-51.19,-614.33
-51.18,-614.21
-51.17,-614.09
-51.16,-613.97
-51.15,-613.85
-51.14,-613.73
-51.13,-613.61
-51.12,-613.49
-51.11,-613.37
-51.10,-613.25
-51.09,-613.13
-51.08,-613.01
-51.07,-612.89
-51.06,-612.77
-51.05,-612.65
-51.04,-612.53
-51.03,-612.41
-51.02,-612.29
-51.01,-612.17
-51.00,-612.05
-50.99,-611.93
-50.98,-611.81
-50.97,-611.69
-50.96,-611.57
-50.95,-611.45
-50.94,-611.33
-50.93,-611.21
-50.92,-611.09
-50.91,-610.97
-50.90,-610.85
-50.89,-610.73
-50.88,-610.61
-50.87,-610.49
-50.86,-610.37
-50.85,-610.25
-50.84,-610.13
-50.83,-610.01
-50.82,-609.89
-50.81,-609.77
-50.80,-609.65
-50.79,-609.53
-50.78,-609.41
-50.77,-609.29
-50.76,-609.17
-50.75,-609.05
-50.74,-608.93
-50.73,-608.81
-50.72,-608.69
-50.71,-608.57
-50.70,-608.45
-50.69,-608.33
-50.68,-608.21
-50.67,-608.09
-50.66,-607.97
-50.65,-607.85
-50.64,-607.73
-50.63,-607.61
-50.62,-607.49
-50.61,-607.37
-50.60,-607.25
-50.59,-607.13
-50.58,-607.01
-50.57,-606.89
-50.56,-606.77
-50.55,-606.65
-50.54,-606.53
-50.53,-606.41
-50.52,-606.29
-50.51,-606.17
-50.50,-606.05
-50.49,-605.93
-50.48,-605.81
-50.47,-605.70
-50.46,-605.58
-50.45,-605.46
-50.44,-605.34
-50.43,-605.22
-50.42,-605.10
-50.41,-604.98
-50.40,-604.86
-50.39,-604.74
-50.38,-604.62
-50.37,-604.50
-50.36,-604.38
-50.35,-604.26
-50.34,-604.14
-50.33,-604.02
-50.32,-603.90
-50.31,-603.78
-50.30,-603.66
-50.29,-603.54
-50.28,-603.42
-50.27,-603.30
-50.26,-603.18
-50.25,-603.06
-50.24,-602.94
-50.23,-602.82
-50.22,-602.70
-50.21,-602.58
-50.20,-602.46
-50.19,-602.34
-50.18,-602.22
-50.17,-602.10
-50.16,-601.98
-50.15,-601.86
-50.14,-601.74
-50.13,-601.62
-50.12,-601.50
-50.11,-601.38
-50.10,-601.26
-50.09,-601.14
-50.08,-601.02
-50.07,-600.90
-50.06,-600.78
-50.05,-600.66
-50.04,-600.54
-50.03,-600.42
-50.02,-600.30
-50.01,-600.18
-50.00,-600.06
-49.99,-599.94
-49.98,-599.82
-49.97,-599.70
-49.96,-599.58
-49.95,-599.46
-49.94,-599.34
-49.93,-599.22
-49.92,-599.10
-49.91,-598.98
-49.90,-598.86
-49.89,-598.74
-49.88,-598.62
-49.87,-598.50
-49.86,-598.38
-49.85,-598.26
-49.84,-598.14
-49.83,-598.02
-49.82,-597.90
-49.81,-597.78
-49.80,-597.66
-49.79,-597.54
-49.78,-597.42
-49.77,-597.30
-49.76,-597.18
-49.75,-597.06
-49.74,-596.94
-49.73,-596.82
-49.72,-596.70
-49.71,-596.58
-49.70,-596.46
-49.69,-596.34
-49.68,-596.22
-49.67,-596.10
-49.66,-595.98
-49.65,-595.86
-49.64,-595.74
-49.63,-595.62
-49.62,-595.50
-49.61,-595.38
-49.60,-595.26
-49.59,-595.14
-49.58,-595.02
-49.57,-594.90
-49.56,-594.78
-49.55,-594.66
-49.54,-594.54
-49.53,-594.42
-49.52,-594.30
-49.51,-594.18
-49.50,-594.06
-49.49,-593.94
-49.48,-593.82
-49.47,-593.70
-49.46,-593.58
-49.45,-593.46
-49.44,-593.34
-49.43,-593.22
-49.42,-593.10
-49.41,-592.98
-49.40,-592.86
-49.39,-592.74
-49.38,-592.62
-49.37,-592.50
-49.36,-592.38
-49.35,-592.26
-49.34,-592.14
-49.33,-592.02
-49.32,-591.90
-49.31,-591.78
-49.30,-591.66
-49.29,-591.54
-49.28,-591.42
-49.27,-591.30
-49.26,-591.18
-49.25,-591.06
-49.24,-590.94
-49.23,-590.82
-49.22,-590.70
-49.21,-590.58
-49.20,-590.46
-49.19,-590.34
-49.18,-590.22
-49.17,-590.10
-49.16,-589.98
-49.15,-589.86
-49.14,-589.74
-49.13,-589.62
-49.12,-589.50
-49.11,-589.38
-49.10,-589.26
-49.09,-589.14
-49.08,-589.02
-49.07,-588.90
-49.06,-588.78
-49.05,-588.66
-49.04,-588.54
-49.03,-588.42
-49.02,-588.30
-49.01,-588.18
-49.00,-588.06
-48.99,-587.94
-48.98,-587.82
-48.97,-587.70
-48.96,-587.58
-48.95,-587.46
-48.94,-587.34
-48.93,-587.22
-48.92,-587.10
-48.91,-586.98
-48.90,-586.86
-48.89,-586.74
-48.88,-586.62
-48.87,-586.50
-48.86,-586.38
-48.85,-586.26
-48.84,-586.14
-48.83,-586.02
-48.82,-585.90
-48.81,-585.78
-48.80,-585.66
-48.79,-585.54
-48.78,-585.42
-48.77,-585.30
-48.76,-585.18
-48.75,-585.06
-48.74,-584.94
-48.73,-584.82
-48.72,-584.70
-48.71,-584.58
-48.70,-584.46
-48.69,-584.34
-48.68,-584.22
-48.67,-584.10
-48.66,-583.98
-48.65,-583.86
-48.64,-583.74
-48.63,-583.62
-48.62,-583.50
-48.61,-583.38
-48.60,-583.26
-48.59,-583.14
-48.58,-583.02
-48.57,-582.90
-48.56,-582.78
-48.55,-582.66
-48.54,-582.54
-48.53,-582.42
-48.52,-582.30
-48.51,-582.18
-48.50,-582.06
-48.49,-581.94
-48.48,-581.82
-48.47,-581.70
-48.46,-581.58
-48.45,-581.46
-48.44,-581.34
-48.43,-581.22
-48.42,-581.10
-48.41,-580.98
-48.40,-580.86
-48.39,-580.74
-48.38,-580.62
-48.37,-580.50
-48.36,-580.38
-48.35,-580.26
-48.34,-580.14
-48.33,-580.02
-48.32,-579.90
-48.31,-579.78
-48.30,-579.66
-48.29,-579.54
-48.28,-579.42
-48.27,-579.30
-48.26,-579.18
-48.25,-579.06
-48.24,-578.94
-48.23,-578.82
-48.22,-578.70
-48.21,-578.58
-48.20,-578.46
-48.19,-578.34
-48.18,-578.22
-48.17,-578.10
-48.16,-577.98
-48.15,-577.86
-48.14,-577.74
-48.13,-577.62
-48.12,-577.50
-48.11,-577.38
-48.10,-577.26
-48.09,-577.14
-48.08,-577.02
-48.07,-576.90
-48.06,-576.78
-48.05,-576.66
-48.04,-576.54
-48.03,-576.42
-48.02,-576.30
-48.01,-576.18
-48.00,-576.06
-47.99,-575.94
-47.99,-575.82
-47.98,-575.70
-47.97,-575.58
-47.96,-575.46
-47.95,-575.34
-47.94,-575.22
-47.93,-575.10
-47.92,-574.98
-47.91,-574.86
-47.90,-574.74
-47.89,-574.62
-47.88,-574.50
-47.87,-574.38
-47.86,-574.26
-47.85,-574.14
-47.84,-574.02
-47.83,-573.90
-47.82,-573.78
-47.81,-573.66
-47.80,-573.54
-47.79,-573.42
-47.78,-573.30
-47.77,-573.18
-47.76,-573.06
-47.75,-572.94
-47.74,-572.82
-47.73,-572.70
-47.72,-572.58
-47.71,-572.46
-47.70,-572.34
-47.69,-572.22
-47.68,-572.10
-47.67,-571.98
-47.66,-571.86
-47.65,-571.74
-47.64,-571.62
-47.63,-571.50
-47.62,-571.38
-47.61,-571.26
-47.60,-571.14
-47.59,-571.02
-47.58,-570.90
-47.57,-570.78
-47.56,-570.66
-47.55,-570.54
-47.54,-570.42
-47.53,-570.30
-47.52,-570.18
-47.51,-570.06
-47.50,-569.94
-47.49,-569.82
-47.48,-569.70
-47.47,-569.58
-47.46,-569.46
-47.45,-569.34
-47.44,-569.22
-47.43,-569.10
-47.42,-568.98
-47.41,-568.86
-47.40,-568.74
-47.39,-568.62
-47.38,-568.50
-47.37,-568.38
-47.36,-568.26
-47.35,-568.14
-47.34,-568.02
-47.33,-567.90
-47.32,-567.78
-47.31,-567.66
-47.30,-567.54
-47.29,-567.42
-47.28,-567.30
-47.27,-567.18
-47.26,-567.06
-47.25,-566.94
-47.24,-566.82
-47.23,-566.70
-47.22,-566.58
-47.21,-566.46
-47.20,-566.34
-47.19,-566.22
-47.18,-566.10
-47.17,-565.98
-47.16,-565.86
-47.15,-565.74
-47.14,-565.62
-47.13,-565.50
-47.12,-565.38
-47.11,-565.26
-47.10,-565.14
-47.09,-565.02
-47.08,-564.90
-47.07,-564.78
-47.06,-564.66
-47.05,-564.54
-47.04,-564.42
-47.03,-564.30
-47.02,-564.18
-47.01,-564.06
-47.00,-563.94
-46.99,-563.82
-46.98,-563.70
-46.97,-563.58
-46.96,-563.46
-46.95,-563.34
-46.94,-563.22
-46.93,-563.10
-46.92,-562.98
-46.91,-562.86
-46.90,-562.74
-46.89,-562.62
-46.88,-562.50
-46.87,-562.38
-46.86,-562.26
-46.85,-562.14
-46.84,-562.02
-46.83,-561.90
-46.82,-561.78
-46.81,-561.66
-46.80,-561.54
-46.79,-561.42
-46.78,-561.30
-46.77,-561.18
-46.76,-561.06
-46.75,-560.94
-46.74,-560.82
-46.73,-560.70
-46.72,-560.58
-46.71,-560.46
-46.70,-560.34
-46.69,-560.22
-46.68,-560.10
-46.67,-559.98
-46.66,-559.86
-46.65,-559.74
-46.64,-559.62
-46.63,-559.50
-46.62,-559.38
-46.61,-559.26
-46.60,-559.14
-46.59,-559.02
-46.58,-558.90
-46.57,-558.78
-46.56,-558.66
-46.55,-558.54
-46.54,-558.42
-46.53,-558.30
-46.52,-558.18
-46.51,-558.06
-46.50,-557.94
-46.49,-557.82
-46.48,-557.70
-46.47,-557.58
-46.46,-557.46
-46.45,-557.34
-46.44,-557.22
-46.43,-557.10
-46.42,-556.98
-46.41,-556.86
-46.40,-556.74
-46.39,-556.62
-46.38,-556.50
-46.37,-556.38
-46.36,-556.26
-46.35,-556.14
-46.34,-556.02
-46.33,-555.90
-46.32,-555.78
-46.31,-555.66
-46.30,-555.54
-46.29,-555.42
-46.28,-555.30
-46.27,-555.18
-46.26,-555.06
-46.25,-554.94
-46.24,-554.82
-46.23,-554.70
-46.22,-554.58
-46.21,-554.46
-46.20,-554.34
-46.19,-554.22
-46.18,-554.10
-46.17,-553.98
-46.16,-553.86
-46.15,-553.74
-46.14,-553.62
-46.13,-553.50
-46.12,-553.38
-46.11,-553.26
-46.10,-553.14
-46.09,-553.02
-46.08,-552.90
-46.07,-552.78
-46.06,-552.66
-46.05,-552.54
-46.04,-552.42
-46.03,-552.30
-46.02,-552.18
-46.01,-552.06
-46.00,-551.94
-45.99,-551.82
-45.98,-551.70
-45.97,-551.58
-45.96,-551.46
-45.95,-551.34
-45.94,-551.22
-45.93,-551.10
-45.92,-550.98
-45.91,-550.86
-45.90,-550.74
-45.89,-550.62
-45.88,-550.50
-45.87,-550.38
-45.86,-550.26
-45.85,-550.14
-45.84,-550.02
-45.83,-549.90
-45.82,-549.78
-45.81,-549.66
-45.80,-549.54
-45.79,-549.42
-45.78,-549.30
-45.77,-549.18
-45.76,-549.06
-45.75,-548.94
-45.74,-548.82
-45.73,-548.70
-45.72,-548.58
-45.71,-548.46
-45.70,-548.34
-45.69,-548.22
-45.68,-548.10
-45.67,-547.98
-45.66,-547.86
-45.65,-547.74
-45.64,-547.62
-45.63,-547.50
-45.62,-547.38
-45.61,-547.26
-45.60,-547.14
-45.59,-547.02
-45.58,-546.90
-45.57,-546.78
-45.56,-546.66
-45.55,-546.54
-45.54,-546.42
-45.53,-546.30
-45.52,-546.18
-45.51,-546.07
-45.50,-545.95
-45.49,-545.83
-45.48,-545.71
-45.47,-545.59
-45.46,-545.47
-45.45,-545.35
-45.44,-545.23
-45.43,-545.11
-45.42,-544.99
-45.41,-544.87
-45.40,-544.75
-45.39,-544.63
-45.38,-544.51
-45.37,-544.39
-45.36,-544.27
-45.35,-544.15
-45.34,-544.03
-45.33,-543.91
-45.32,-543.79
-45.31,-543.67
-45.30,-543.55
-45.29,-543.43
-45.28,-543.31
-45.27,-543.19
-45.26,-543.07
-45.25,-542.95
-45.24,-542.83
-45.23,-542.71
-45.22,-542.59
-45.21,-542.47
-45.20,-542.35
-45.19,-542.23
-45.18,-542.11
-45.17,-541.99
-45.16,-541.87
-45.15,-541.75
-45.14,-541.63
-45.13,-541.51
-45.12,-541.39
-45.11,-541.27
-45.10,-541.15
-45.09,-541.03
-45.08,-540.91
-45.07,-540.79
-45.06,-540.67
-45.05,-540.55
-45.04,-540.43
-45.03,-540.31
-45.02,-540.19
-45.01,-540.07
-45.00,-539.95
-44.99,-539.83
-44.98,-539.71
-44.97,-539.59
-44.96,-539.47
-44.95,-539.35
-44.94,-539.23
-44.93,-539.11
-44.92,-538.99
-44.91,-538.87
-44.90,-538.75
-44.89,-538.63
-44.88,-538.51
-44.87,-538.39
-44.86,-538.27
-44.85,-538.15
-44.84,-538.03
-44.83,-537.91
-44.82,-537.79
-44.81,-537.67
-44.80,-537.55
-44.79,-537.43
-44.78,-537.31
-44.77,-537.19
-44.76,-537.07
-44.75,-536.95
-44.74,-536.83
-44.73,-536.71
-44.72,-536.59
-44.71,-536.47
-44.70,-536.35
-44.69,-536.23
-44.68,-536.11
-44.67,-535.99
-44.66,-535.87
-44.65,-535.75
-44.64,-535.63
-44.63,-535.51
-44.62,-535.39
-44.61,-535.27
-44.60,-535.15
-44.59,-535.03
-44.58,-534.91
-44.57,-534.79
-44.56,-534.67
-44.55,-534.55
-44.54,-534.43
-44.53,-534.31
-44.52,-534.19
-44.51,-534.07
-44.50,-533.95
-44.49,-533.83
-44.48,-533.71
-44.47,-533.59
-44.46,-533.47
-44.45,-533.35
-44.44,-533.23
-44.43,-533.11
-44.42,-532.99
-44.41,-532.87
-44.40,-532.75
-44.39,-532.63
-44.38,-532.51
-44.37,-532.39
-44.36,-532.27
-44.35,-532.15
-44.34,-532.03
-44.33,-531.91
-44.32,-531.79
-44.31,-531.67
-44.30,-531.55
-44.29,-531.43
-44.28,-531.31
-44.27,-531.19
-44.26,-531.07
-44.25,-530.95
-44.24,-530.83
-44.23,-530.71
-44.22,-530.59
-44.21,-530.47
-44.20,-530.35
-44.19,-530.23
-44.18,-530.11
-44.17,-529.99
-44.16,-529.87
-44.15,-529.75
-44.14,-529.63
-44.13,-529.51
-44.12,-529.39
-44.11,-529.27
-44.10,-529.15
-44.09,-529.03
-44.08,-528.91
-44.07,-528.79
-44.06,-528.67
-44.05,-528.55
-44.04,-528.43
-44.03,-528.31
-44.02,-528.19
-44.01,-528.07
-44.00,-527.95
-43.99,-527.83
-43.98,-527.71
-43.97,-527.59
-43.96,-527.47
-43.95,-527.35
-43.94,-527.23
-43.93,-527.11
-43.92,-526.99
-43.91,-526.87
-43.90,-526.75
-43.89,-526.63
-43.88,-526.51
-43.87,-526.39
-43.86,-526.27
-43.85,-526.15
-43.84,-526.03
-43.83,-525.91
-43.82,-525.79
-43.81,-525.67
-43.80,-525.55
-43.79,-525.43
-43.78,-525.31
-43.77,-525.19
-43.76,-525.07
-43.75,-524.95
-43.74,-524.83
-43.73,-524.71
-43.72,-524.59
-43.71,-524.47
-43.70,-524.35
-43.69,-524.23
-43.68,-524.11
-43.67,-523.99
-43.66,-523.87
-43.65,-523.75
-43.64,-523.63
-43.63,-523.51
-43.62,-523.39
-43.61,-523.27
-43.60,-523.15
-43.59,-523.03
-43.58,-522.91
-43.57,-522.79
-43.56,-522.67
-43.55,-522.55
-43.54,-522.43
-43.53,-522.31
-43.52,-522.19
-43.51,-522.07
-43.50,-521.95
-43.49,-521.83
-43.48,-521.71
-43.47,-521.59
-43.46,-521.47
-43.45,-521.35
-43.44,-521.23
-43.43,-521.11
-43.42,-520.99
-43.41,-520.87
-43.40,-520.75
-43.39,-520.63
-43.38,-520.51
-43.37,-520.39
-43.36,-520.27
-43.35,-520.15
-43.34,-520.03
-43.33,-519.91
-43.32,-519.79
-43.31,-519.67
-43.30,-519.55
-43.29,-519.43
-43.28,-519.31
-43.27,-519.19
-43.26,-519.07
-43.25,-518.95
-43.24,-518.83
-43.23,-518.71
-43.22,-518.59
-43.21,-518.47
-43.20,-518.35
-43.19,-518.23
-43.18,-518.11
-43.17,-517.99
-43.16,-517.87
-43.15,-517.75
-43.14,-517.63
-43.13,-517.51
-43.12,-517.39
-43.11,-517.27
-43.10,-517.15
-43.09,-517.03
-43.08,-516.91
-43.07,-516.79
-43.06,-516.67
-43.05,-516.55
-43.04,-516.43
-43.03,-516.31
-43.02,-516.19
-43.01,-516.07
-43.00,-515.95
-42.99,-515.83
-42.98,-515.71
-42.97,-515.59
-42.96,-515.47
-42.95,-515.35
-42.94,-515.23
-42.93,-515.11
-42.92,-514.99
-42.91,-514.87
-42.90,-514.75
-42.89,-514.63
-42.88,-514.51
-42.87,-514.39
-42.86,-514.27
-42.85,-514.15
-42.84,-514.03
-42.83,-513.91
-42.82,-513.79
-42.81,-513.67
-42.80,-513.55
-42.79,-513.43
-42.78,-513.31
-42.77,-513.19
-42.76,-513.07
-42.75,-512.95
-42.74,-512.83
-42.73,-512.71
-42.72,-512.59
-42.71,-512.47
-42.70,-512.35
-42.69,-512.23
-42.68,-512.11
-42.67,-511.99
-42.66,-511.87
-42.65,-511.75
-42.64,-511.63
-42.63,-511.51
-42.62,-511.39
-42.61,-511.27
-42.60,-511.15
-42.59,-511.03
-42.58,-510.91
-42.57,-510.79
-42.56,-510.67
-42.55,-510.55
-42.54,-510.43
-42.53,-510.31
-42.52,-510.19
-42.51,-510.07
-42.50,-509.95
-42.49,-509.83
-42.48,-509.71
-42.47,-509.59
-42.46,-509.47
-42.45,-509.35
-42.44,-509.23
-42.43,-509.11
-42.42,-508.99
-42.41,-508.87
-42.40,-508.75
-42.39,-508.63
-42.38,-508.51
-42.37,-508.39
-42.36,-508.27
-42.35,-508.15
-42.34,-508.03
-42.33,-507.91
-42.32,-507.79
-42.31,-507.67
-42.30,-507.55
-42.29,-507.43
-42.28,-507.31
-42.27,-507.19
-42.26,-507.07
-42.25,-506.95
-42.24,-506.83
-42.23,-506.71
-42.22,-506.59
-42.21,-506.47
-42.20,-506.35
-42.19,-506.23
-42.18,-506.11
-42.17,-505.99
-42.16,-505.87
-42.15,-505.75
-42.14,-505.63
-42.13,-505.51
-42.12,-505.39
-42.11,-505.27
-42.10,-505.15
-42.09,-505.03
-42.08,-504.91
-42.07,-504.79
-42.06,-504.67
-42.05,-504.55
-42.04,-504.43
-42.03,-504.31
-42.02,-504.19
-42.01,-504.07
-42.00,-503.95
-41.99,-503.83
-41.98,-503.71
-41.97,-503.59
-41.96,-503.47
-41.95,-503.35
-41.94,-503.23
-41.93,-503.11
-41.92,-502.99
-41.91,-502.87
-41.90,-502.75
-41.89,-502.63
-41.88,-502.51
-41.87,-502.39
-41.86,-502.27
-41.85,-502.15
-41.84,-502.03
-41.83,-501.91
-41.82,-501.79
-41.81,-501.67
-41.80,-501.55
-41.79,-501.43
-41.78,-501.31
-41.77,-501.19
-41.76,-501.07
-41.75,-500.95
-41.74,-500.83
-41.73,-500.71
-41.72,-500.59
-41.71,-500.47
-41.70,-500.35
-41.69,-500.23
-41.68,-500.11
-41.67,-499.99
-41.66,-499.87
-41.65,-499.75
-41.64,-499.63
-41.63,-499.51
-41.62,-499.39
-41.61,-499.27
-41.60,-499.15
-41.59,-499.03
-41.58,-498.91
-41.57,-498.79
-41.56,-498.67
-41.55,-498.55
-41.54,-498.43
-41.53,-498.31
-41.52,-498.19
-41.51,-498.07
-41.50,-497.95
-41.49,-497.83
-41.48,-497.71
-41.47,-497.59
-41.46,-497.47
-41.45,-497.35
-41.44,-497.23
-41.43,-497.11
-41.42,-496.99
-41.41,-496.87
-41.40,-496.75
-41.39,-496.63
-41.38,-496.51
-41.37,-496.39
-41.36,-496.27
-41.35,-496.15
-41.34,-496.03
-41.33,-495.91
-41.32,-495.79
-41.31,-495.67
-41.30,-495.55
-41.29,-495.43
-41.28,-495.31
-41.27,-495.19
-41.26,-495.07
-41.25,-494.95
-41.24,-494.83
-41.23,-494.71
-41.22,-494.59
-41.21,-494.47
-41.20,-494.35
-41.19,-494.23
-41.18,-494.11
-41.17,-493.99
-41.16,-493.87
-41.15,-493.75
-41.14,-493.63
-41.13,-493.51
-41.12,-493.39
-41.11,-493.27
-41.10,-493.15
-41.09,-493.03
-41.08,-492.91
-41.07,-492.79
-41.06,-492.67
-41.05,-492.55
-41.04,-492.43
-41.03,-492.31
-41.02,-492.19
-41.01,-492.07
-41.00,-491.95
-40.99,-491.83
-40.98,-491.71
-40.97,-491.59
-40.96,-491.47
-40.95,-491.35
-40.94,-491.23
-40.93,-491.11
-40.92,-490.99
-40.91,-490.87
-40.90,-490.75
-40.89,-490.63
-40.88,-490.51
-40.87,-490.39
-40.86,-490.27
-40.85,-490.15
-40.84,-490.03
-40.83,-489.91
-40.82,-489.79
-40.81,-489.67
-40.80,-489.55
-40.79,-489.43
-40.78,-489.31
-40.77,-489.19
-40.76,-489.07
-40.75,-488.95
-40.74,-488.83
-40.73,-488.71
-40.72,-488.59
-40.71,-488.47
-40.70,-488.35
-40.69,-488.23
-40.68,-488.11
-40.67,-487.99
-40.66,-487.87
-40.65,-487.75
-40.64,-487.63
-40.63,-487.51
-40.62,-487.39
-40.61,-487.27
-40.60,-487.15
-40.59,-487.03
-40.58,-486.91
-40.57,-486.79
-40.56,-486.67
-40.55,-486.55
-40.54,-486.43
-40.53,-486.32
-40.52,-486.20
-40.51,-486.08
-40.50,-485.96
-40.49,-485.84
-40.48,-485.72
-40.47,-485.60
-40.46,-485.48
-40.45,-485.36
-40.44,-485.24
-40.43,-485.12
-40.42,-485.00
-40.41,-484.88
-40.40,-484.76
-40.39,-484.64
-40.38,-484.52
-40.37,-484.40
-40.36,-484.28
-40.35,-484.16
-40.34,-484.04
-40.33,-483.92
-40.32,-483.80
-40.31,-483.68
-40.30,-483.56
-40.29,-483.44
-40.28,-483.32
-40.27,-483.20
-40.26,-483.08
-40.25,-482.96
-40.24,-482.84
-40.23,-482.72
-40.22,-482.60
-40.21,-482.48
-40.20,-482.36
-40.19,-482.24
-40.18,-482.12
-40.17,-482.00
-40.16,-481.88
-40.15,-481.76
-40.14,-481.64
-40.13,-481.52
-40.12,-481.40
-40.11,-481.28
-40.10,-481.16
-40.09,-481.04
-40.08,-480.92
-40.07,-480.80
-40.06,-480.68
-40.05,-480.56
-40.04,-480.44
-40.03,-480.32
-40.02,-480.20
-40.01,-480.08
-40.00,-479.96
-39.99,-479.84
-39.98,-479.72
-39.97,-479.60
-39.96,-479.48
-39.95,-479.36
-39.94,-479.24
-39.93,-479.12
-39.92,-479.00
-39.91,-478.88
-39.90,-478.76
-39.89,-478.64
-39.88,-478.52
-39.87,-478.40
-39.86,-478.28
-39.85,-478.16
-39.84,-478.04
-39.83,-477.92
-39.82,-477.80
-39.81,-477.68
-39.80,-477.56
-39.79,-477.44
-39.78,-477.32
-39.77,-477.20
-39.76,-477.08
-39.75,-476.96
-39.74,-476.84
-39.73,-476.72
-39.72,-476.60
-39.71,-476.48
-39.70,-476.36
-39.69,-476.24
-39.68,-476.12
-39.67,-476.00
-39.66,-475.88
-39.65,-475.76
-39.64,-475.64
-39.63,-475.52
-39.62,-475.40
-39.61,-475.28
-39.60,-475.16
-39.59,-475.04
-39.58,-474.92
-39.57,-474.80
-39.56,-474.68
-39.55,-474.56
-39.54,-474.44
-39.53,-474.32
-39.52,-474.20
-39.51,-474.08
-39.50,-473.96
-39.49,-473.84
-39.48,-473.72
-39.47,-473.60
-39.46,-473.48
-39.45,-473.36
-39.44,-473.24
-39.43,-473.12
-39.42,-473.00
-39.41,-472.88
-39.40,-472.76
-39.39,-472.64
-39.38,-472.52
-39.37,-472.40
-39.36,-472.28
-39.35,-472.16
-39.34,-472.04
-39.33,-471.92
-39.32,-471.80
-39.31,-471.68
-39.30,-471.56
-39.29,-471.44
-39.28,-471.32
-39.27,-471.20
-39.26,-471.08
-39.25,-470.96
-39.24,-470.84
-39.23,-470.72
-39.22,-470.60
-39.21,-470.48
-39.20,-470.36
-39.19,-470.24
-39.18,-470.12
-39.17,-470.00
-39.16,-469.88
-39.15,-469.76
-39.14,-469.64
-39.13,-469.52
-39.12,-469.40
-39.11,-469.28
-39.10,-469.16
-39.09,-469.04
-39.08,-468.92
-39.07,-468.80
-39.06,-468.68
-39.05,-468.56
-39.04,-468.44
-39.03,-468.32
-39.02,-468.20
-39.01,-468.08
-39.00,-467.96
-38.99,-467.84
-38.98,-467.72
-38.97,-467.60
-38.96,-467.48
-38.95,-467.36
-38.94,-467.24
-38.93,-467.12
-38.92,-467.00
-38.91,-466.88
-38.90,-466.76
-38.89,-466.64
-38.88,-466.52
-38.87,-466.40
-38.86,-466.28
-38.85,-466.16
-38.84,-466.04
-38.83,-465.92
-38.82,-465.80
-38.81,-465.68
-38.80,-465.56
-38.79,-465.44
-38.78,-465.32
-38.77,-465.20
-38.76,-465.08
-38.75,-464.96
-38.74,-464.84
-38.73,-464.72
-38.72,-464.60
-38.71,-464.48
-38.70,-464.36
-38.69,-464.24
-38.68,-464.12
-38.67,-464.00
-38.66,-463.88
-38.65,-463.76
-38.64,-463.64
-38.63,-463.52
-38.62,-463.40
-38.61,-463.28
-38.60,-463.16
-38.59,-463.04
-38.58,-462.92
-38.57,-462.80
-38.56,-462.68
-38.55,-462.56
-38.54,-462.44
-38.53,-462.32
-38.52,-462.20
-38.51,-462.08
-38.50,-461.96
-38.49,-461.84
-38.48,-461.72
-38.47,-461.60
-38.46,-461.48
-38.45,-461.36
-38.44,-461.24
-38.43,-461.12
-38.42,-461.00
-38.41,-460.88
-38.40,-460.76
-38.39,-460.64
-38.38,-460.52
-38.37,-460.40
-38.36,-460.28
-38.35,-460.16
-38.34,-460.04
-38.33,-459.92
-38.32,-459.80
-38.31,-459.68
-38.30,-459.56
-38.29,-459.44
-38.28,-459.32
-38.27,-459.20
-38.26,-459.08
-38.25,-458.96
-38.24,-458.84
-38.23,-458.72
-38.22,-458.60
-38.21,-458.48
-38.20,-458.36
-38.19,-458.24
-38.18,-458.12
-38.17,-458.00
-38.16,-457.88
-38.15,-457.76
-38.14,-457.64
-38.13,-457.52
-38.12,-457.40
-38.11,-457.28
-38.10,-457.16
-38.09,-457.04
-38.08,-456.92
-38.07,-456.80
-38.06,-456.68
-38.05,-456.56
-38.04,-456.44
-38.03,-456.32
-38.02,-456.20
-38.01,-456.08
-38.00,-455.96
-37.99,-455.84
-37.98,-455.72
-37.97,-455.60
-37.96,-455.48
-37.95,-455.36
-37.94,-455.24
-37.93,-455.12
-37.92,-455.00
-37.91,-454.88
-37.90,-454.76
-37.89,-454.64
-37.88,-454.52
-37.87,-454.40
-37.86,-454.28
-37.85,-454.16
-37.84,-454.04
-37.83,-453.92
-37.82,-453.80
-37.81,-453.68
-37.80,-453.56
-37.79,-453.44
-37.78,-453.32
-37.77,-453.20
-37.76,-453.08
-37.75,-452.96
-37.74,-452.84
-37.73,-452.72
-37.72,-452.60
-37.71,-452.48
-37.70,-452.36
-37.69,-452.24
-37.68,-452.12
-37.67,-452.00
-37.66,-451.88
-37.65,-451.76
-37.64,-451.64
-37.63,-451.52
-37.62,-451.40
-37.61,-451.28
-37.60,-451.16
-37.59,-451.04
-37.58,-450.92
-37.57,-450.80
-37.56,-450.68
-37.55,-450.56
-37.54,-450.44
-37.53,-450.32
-37.52,-450.20
-37.51,-450.08
-37.50,-449.96
-37.49,-449.84
-37.48,-449.72
-37.47,-449.60
-37.46,-449.48
-37.45,-449.36
